product_id,product_name,product_category,price
PROD08473,Perfumery Product 08473,Perfumery,189.0
PROD08474,Auto Product 08474,Auto,1999.99
PROD08475,Luggage Accessories Product 08475,Luggage Accessories,51.11
PROD08476,Kitchen Dining Laundry Garden Furniture Product 08476,Kitchen Dining Laundry Garden Furniture,145.0
PROD08477,Stationery Product 08477,Stationery,49.9
PROD08478,Sports Leisure Product 08478,Sports Leisure,55.9
PROD08479,Furniture Decor Product 08479,Furniture Decor,85.9
PROD08480,Sports Leisure Product 08480,Sports Leisure,109.0
PROD08481,Bed Bath Table Product 08481,Bed Bath Table,24.99
PROD08482,Stationery Product 08482,Stationery,43.9
PROD08483,Bed Bath Table Product 08483,Bed Bath Table,38.9
PROD08484,Auto Product 08484,Auto,18.0
PROD08485,Telephony Product 08485,Telephony,99.99
PROD08486,Bed Bath Table Product 08486,Bed Bath Table,599.98
PROD08487,Bed Bath Table Product 08487,Bed Bath Table,127.99
PROD08488,Furniture Decor Product 08488,Furniture Decor,89.9
PROD08489,Arts And Craftmanship Product 08489,Arts And Craftmanship,49.9
PROD08490,Garden Tools Product 08490,Garden Tools,59.9
PROD08491,Auto Product 08491,Auto,57.6
PROD08492,Auto Product 08492,Auto,48.3
PROD08493,Auto Product 08493,Auto,59.9
PROD08494,Baby Product 08494,Baby,169.9
PROD08495,Bed Bath Table Product 08495,Bed Bath Table,89.9
PROD08496,Sports Leisure Product 08496,Sports Leisure,99.9
PROD08497,Auto Product 08497,Auto,23.0
PROD08498,Housewares Product 08498,Housewares,659.99
PROD08499,Signaling And Security Product 08499,Signaling And Security,175.0
PROD08500,Stationery Product 08500,Stationery,38.7
PROD08501,Furniture Decor Product 08501,Furniture Decor,99.0
PROD08502,Telephony Product 08502,Telephony,689.0
PROD08503,Bed Bath Table Product 08503,Bed Bath Table,44.99
PROD08504,Home Appliances Product 08504,Home Appliances,72.0
PROD08505,Housewares Product 08505,Housewares,59.54
PROD08506,Telephony Product 08506,Telephony,34.99
PROD08507,Office Furniture Product 08507,Office Furniture,712.9
PROD08508,Toys Product 08508,Toys,166.44
PROD08509,Furniture Decor Product 08509,Furniture Decor,39.0
PROD08510,Health Beauty Product 08510,Health Beauty,557.78
PROD08511,Housewares Product 08511,Housewares,43.98
PROD08512,Consoles Games Product 08512,Consoles Games,164.9
PROD08513,Sports Leisure Product 08513,Sports Leisure,38.8
PROD08514,Health Beauty Product 08514,Health Beauty,369.9
PROD08515,Fixed Telephony Product 08515,Fixed Telephony,32.99
PROD08516,Furniture Decor Product 08516,Furniture Decor,50.9
PROD08517,Fashion Underwear Beach Product 08517,Fashion Underwear Beach,49.9
PROD08518,Furniture Decor Product 08518,Furniture Decor,34.99
PROD08519,Stationery Product 08519,Stationery,55.9
PROD08520,Food Drink Product 08520,Food Drink,21.0
PROD08521,Watches Gifts Product 08521,Watches Gifts,505.5
PROD08522,Fashion Bags Accessories Product 08522,Fashion Bags Accessories,69.0
PROD08523,Furniture Decor Product 08523,Furniture Decor,59.9
PROD08524,Auto Product 08524,Auto,45.49
PROD08525,Bed Bath Table Product 08525,Bed Bath Table,299.0
PROD08526,Cool Stuff Product 08526,Cool Stuff,80.1
PROD08527,Computers Accessories Product 08527,Computers Accessories,48.0
PROD08528,Bed Bath Table Product 08528,Bed Bath Table,99.9
PROD08529,Bed Bath Table Product 08529,Bed Bath Table,59.9
PROD08530,Electronics Product 08530,Electronics,189.9
PROD08531,Home Appliances Product 08531,Home Appliances,11.9
PROD08532,Electronics Product 08532,Electronics,18.9
PROD08533,Musical Instruments Product 08533,Musical Instruments,29.99
PROD08534,Auto Product 08534,Auto,69.9
PROD08535,Cool Stuff Product 08535,Cool Stuff,199.0
PROD08536,Fashion Shoes Product 08536,Fashion Shoes,29.9
PROD08537,Health Beauty Product 08537,Health Beauty,151.72
PROD08538,Sports Leisure Product 08538,Sports Leisure,109.9
PROD08539,Furniture Decor Product 08539,Furniture Decor,145.0
PROD08540,Pet Shop Product 08540,Pet Shop,19.9
PROD08541,Perfumery Product 08541,Perfumery,35.9
PROD08542,Toys Product 08542,Toys,36.82
PROD08543,Furniture Decor Product 08543,Furniture Decor,44.7
PROD08544,Bed Bath Table Product 08544,Bed Bath Table,49.9
PROD08545,Auto Product 08545,Auto,91.0
PROD08546,Toys Product 08546,Toys,28.5
PROD08547,Books General Interest Product 08547,Books General Interest,87.0
PROD08548,Books General Interest Product 08548,Books General Interest,69.45
PROD08549,Bed Bath Table Product 08549,Bed Bath Table,58.0
PROD08550,Perfumery Product 08550,Perfumery,84.99
PROD08551,Small Appliances Product 08551,Small Appliances,998.0
PROD08552,Cool Stuff Product 08552,Cool Stuff,64.9
PROD08553,Sports Leisure Product 08553,Sports Leisure,62.9
PROD08554,Auto Product 08554,Auto,50.9
PROD08555,Auto Product 08555,Auto,16.9
PROD08556,Furniture Decor Product 08556,Furniture Decor,139.99
PROD08557,Auto Product 08557,Auto,59.9
PROD08558,Sports Leisure Product 08558,Sports Leisure,199.9
PROD08559,Watches Gifts Product 08559,Watches Gifts,199.0
PROD08560,Telephony Product 08560,Telephony,12.97
PROD08561,Health Beauty Product 08561,Health Beauty,54.6
PROD08562,Housewares Product 08562,Housewares,49.9
PROD08563,Bed Bath Table Product 08563,Bed Bath Table,89.65
PROD08564,Housewares Product 08564,Housewares,100.0
PROD08565,Housewares Product 08565,Housewares,25.99
PROD08566,Furniture Decor Product 08566,Furniture Decor,99.99
PROD08567,Perfumery Product 08567,Perfumery,13.99
PROD08568,Health Beauty Product 08568,Health Beauty,279.0
PROD08569,Electronics Product 08569,Electronics,13.65
PROD08570,Telephony Product 08570,Telephony,18.9
PROD08571,Bed Bath Table Product 08571,Bed Bath Table,115.99
PROD08572,Health Beauty Product 08572,Health Beauty,29.9
PROD08573,Bed Bath Table Product 08573,Bed Bath Table,19.97
PROD08574,Health Beauty Product 08574,Health Beauty,43.9
PROD08575,Baby Product 08575,Baby,22.99
PROD08576,Watches Gifts Product 08576,Watches Gifts,319.9
PROD08577,Watches Gifts Product 08577,Watches Gifts,39.0
PROD08578,Bed Bath Table Product 08578,Bed Bath Table,89.9
PROD08579,Pet Shop Product 08579,Pet Shop,19.9
PROD08580,Sports Leisure Product 08580,Sports Leisure,29.9
PROD08581,Furniture Decor Product 08581,Furniture Decor,110.99
PROD08582,Home Appliances Product 08582,Home Appliances,17.0
PROD08583,Computers Accessories Product 08583,Computers Accessories,26.9
PROD08584,Small Appliances Product 08584,Small Appliances,49.9
PROD08585,Housewares Product 08585,Housewares,38.0
PROD08586,Construction Tools Construction Product 08586,Construction Tools Construction,40.6
PROD08587,Toys Product 08587,Toys,149.99
PROD08588,Sports Leisure Product 08588,Sports Leisure,169.9
PROD08589,Housewares Product 08589,Housewares,8.99
PROD08590,Telephony Product 08590,Telephony,450.0
PROD08591,Sports Leisure Product 08591,Sports Leisure,89.49
PROD08592,Housewares Product 08592,Housewares,15.9
PROD08593,Furniture Decor Product 08593,Furniture Decor,29.9
PROD08594,Sports Leisure Product 08594,Sports Leisure,75.5
PROD08595,Telephony Product 08595,Telephony,17.49
PROD08596,Auto Product 08596,Auto,90.0
PROD08597,Furniture Decor Product 08597,Furniture Decor,145.0
PROD08598,Cool Stuff Product 08598,Cool Stuff,129.99
PROD08599,Sports Leisure Product 08599,Sports Leisure,1199.0
PROD08600,Computers Accessories Product 08600,Computers Accessories,329.9
PROD08601,Telephony Product 08601,Telephony,21.99
PROD08602,Telephony Product 08602,Telephony,25.99
PROD08603,Electronics Product 08603,Electronics,104.45
PROD08604,Furniture Decor Product 08604,Furniture Decor,22.9
PROD08605,Furniture Decor Product 08605,Furniture Decor,295.0
PROD08606,Sports Leisure Product 08606,Sports Leisure,586.0
PROD08607,Watches Gifts Product 08607,Watches Gifts,1099.99
PROD08608,Baby Product 08608,Baby,54.99
PROD08609,Auto Product 08609,Auto,19.99
PROD08610,Housewares Product 08610,Housewares,25.9
PROD08611,Baby Product 08611,Baby,37.49
PROD08612,Pet Shop Product 08612,Pet Shop,89.9
PROD08613,Sports Leisure Product 08613,Sports Leisure,45.0
PROD08614,Bed Bath Table Product 08614,Bed Bath Table,39.9
PROD08615,Health Beauty Product 08615,Health Beauty,169.9
PROD08616,Cool Stuff Product 08616,Cool Stuff,62.99
PROD08617,Electronics Product 08617,Electronics,12.9
PROD08618,Furniture Decor Product 08618,Furniture Decor,59.9
PROD08619,Home Appliances Product 08619,Home Appliances,115.5
PROD08620,Baby Product 08620,Baby,60.4
PROD08621,Toys Product 08621,Toys,45.99
PROD08622,Bed Bath Table Product 08622,Bed Bath Table,77.99
PROD08623,Office Furniture Product 08623,Office Furniture,109.9
PROD08624,Bed Bath Table Product 08624,Bed Bath Table,32.99
PROD08625,Auto Product 08625,Auto,57.2
PROD08626,Sports Leisure Product 08626,Sports Leisure,49.49
PROD08627,Construction Tools Safety Product 08627,Construction Tools Safety,199.95
PROD08628,Telephony Product 08628,Telephony,399.9
PROD08629,Furniture Decor Product 08629,Furniture Decor,299.0
PROD08630,Computers Accessories Product 08630,Computers Accessories,39.9
PROD08631,Bed Bath Table Product 08631,Bed Bath Table,209.45
PROD08632,Perfumery Product 08632,Perfumery,139.9
PROD08633,Signaling And Security Product 08633,Signaling And Security,63.9
PROD08634,Electronics Product 08634,Electronics,85.0
PROD08635,Garden Tools Product 08635,Garden Tools,59.0
PROD08636,Bed Bath Table Product 08636,Bed Bath Table,109.9
PROD08637,Sports Leisure Product 08637,Sports Leisure,47.33
PROD08638,Housewares Product 08638,Housewares,149.0
PROD08639,Stationery Product 08639,Stationery,49.0
PROD08640,Baby Product 08640,Baby,109.9
PROD08641,Telephony Product 08641,Telephony,24.9
PROD08642,Health Beauty Product 08642,Health Beauty,119.99
PROD08643,Electronics Product 08643,Electronics,14.9
PROD08644,Fashion Bags Accessories Product 08644,Fashion Bags Accessories,169.99
PROD08645,Toys Product 08645,Toys,129.99
PROD08646,Furniture Living Room Product 08646,Furniture Living Room,109.97
PROD08647,Toys Product 08647,Toys,24.99
PROD08648,Bed Bath Table Product 08648,Bed Bath Table,143.54
PROD08649,Watches Gifts Product 08649,Watches Gifts,38.0
PROD08650,Pet Shop Product 08650,Pet Shop,36.99
PROD08651,Baby Product 08651,Baby,28.94
PROD08652,Sports Leisure Product 08652,Sports Leisure,200.36
PROD08653,Toys Product 08653,Toys,149.9
PROD08654,Furniture Decor Product 08654,Furniture Decor,14.9
PROD08655,Health Beauty Product 08655,Health Beauty,29.9
PROD08656,Auto Product 08656,Auto,79.99
PROD08657,Toys Product 08657,Toys,199.9
PROD08658,Small Appliances Product 08658,Small Appliances,29.24
PROD08659,Health Beauty Product 08659,Health Beauty,139.0
PROD08660,Furniture Decor Product 08660,Furniture Decor,59.9
PROD08661,Watches Gifts Product 08661,Watches Gifts,208.9
PROD08662,Sports Leisure Product 08662,Sports Leisure,194.0
PROD08663,Furniture Decor Product 08663,Furniture Decor,69.79
PROD08664,Furniture Living Room Product 08664,Furniture Living Room,103.97
PROD08665,Health Beauty Product 08665,Health Beauty,219.0
PROD08666,Home Appliances Product 08666,Home Appliances,39.0
PROD08667,Market Place Product 08667,Market Place,71.9
PROD08668,Cine Photo Product 08668,Cine Photo,169.0
PROD08669,Pet Shop Product 08669,Pet Shop,99.9
PROD08670,Signaling And Security Product 08670,Signaling And Security,670.0
PROD08671,Telephony Product 08671,Telephony,24.99
PROD08672,Sports Leisure Product 08672,Sports Leisure,229.9
PROD08673,Health Beauty Product 08673,Health Beauty,97.49
PROD08674,Auto Product 08674,Auto,124.7
PROD08675,Furniture Decor Product 08675,Furniture Decor,68.0
PROD08676,Electronics Product 08676,Electronics,13.3
PROD08677,Health Beauty Product 08677,Health Beauty,209.5
PROD08678,Stationery Product 08678,Stationery,9.99
PROD08679,Telephony Product 08679,Telephony,19.9
PROD08680,Construction Tools Construction Product 08680,Construction Tools Construction,189.0
PROD08681,Small Appliances Product 08681,Small Appliances,949.99
PROD08682,Perfumery Product 08682,Perfumery,10.0
PROD08683,Bed Bath Table Product 08683,Bed Bath Table,88.0
PROD08684,Furniture Decor Product 08684,Furniture Decor,139.94
PROD08685,Watches Gifts Product 08685,Watches Gifts,500.0
PROD08686,Fashion Bags Accessories Product 08686,Fashion Bags Accessories,79.9
PROD08687,Telephony Product 08687,Telephony,24.44
PROD08688,Cool Stuff Product 08688,Cool Stuff,22.9
PROD08689,Toys Product 08689,Toys,39.9
PROD08690,Health Beauty Product 08690,Health Beauty,309.9
PROD08691,Baby Product 08691,Baby,59.89
PROD08692,Telephony Product 08692,Telephony,17.9
PROD08693,Garden Tools Product 08693,Garden Tools,127.27
PROD08694,Toys Product 08694,Toys,99.0
PROD08695,Construction Tools Construction Product 08695,Construction Tools Construction,724.0
PROD08696,Home Appliances Product 08696,Home Appliances,39.9
PROD08697,Perfumery Product 08697,Perfumery,250.0
PROD08698,Furniture Decor Product 08698,Furniture Decor,189.48
PROD08699,Home Construction Product 08699,Home Construction,553.99
PROD08700,Sports Leisure Product 08700,Sports Leisure,109.9
PROD08701,Construction Tools Construction Product 08701,Construction Tools Construction,36.0
PROD08702,Furniture Decor Product 08702,Furniture Decor,49.99
PROD08703,Computers Product 08703,Computers,659.0
PROD08704,Housewares Product 08704,Housewares,33.8
PROD08705,Christmas Supplies Product 08705,Christmas Supplies,6.19
PROD08706,Market Place Product 08706,Market Place,109.9
PROD08707,Health Beauty Product 08707,Health Beauty,29.9
PROD08708,Garden Tools Product 08708,Garden Tools,57.8
PROD08709,Books Technical Product 08709,Books Technical,25.0
PROD08710,Stationery Product 08710,Stationery,149.0
PROD08711,Furniture Decor Product 08711,Furniture Decor,52.99
PROD08712,Garden Tools Product 08712,Garden Tools,509.0
PROD08713,Health Beauty Product 08713,Health Beauty,54.9
PROD08714,Health Beauty Product 08714,Health Beauty,49.9
PROD08715,Drinks Product 08715,Drinks,34.5
PROD08716,Computers Accessories Product 08716,Computers Accessories,31.9
PROD08717,Toys Product 08717,Toys,367.9
PROD08718,Electronics Product 08718,Electronics,28.9
PROD08719,Toys Product 08719,Toys,99.99
PROD08720,Costruction Tools Tools Product 08720,Costruction Tools Tools,232.75
PROD08721,Computers Accessories Product 08721,Computers Accessories,54.99
PROD08722,Cool Stuff Product 08722,Cool Stuff,89.99
PROD08723,Electronics Product 08723,Electronics,229.0
PROD08724,Furniture Decor Product 08724,Furniture Decor,49.09
PROD08725,Home Construction Product 08725,Home Construction,459.99
PROD08726,Stationery Product 08726,Stationery,52.9
PROD08727,Garden Tools Product 08727,Garden Tools,22.79
PROD08728,Sports Leisure Product 08728,Sports Leisure,254.45
PROD08729,Garden Tools Product 08729,Garden Tools,209.8
PROD08730,Bed Bath Table Product 08730,Bed Bath Table,210.0
PROD08731,Furniture Decor Product 08731,Furniture Decor,40.0
PROD08732,Stationery Product 08732,Stationery,106.99
PROD08733,Bed Bath Table Product 08733,Bed Bath Table,199.9
PROD08734,Consoles Games Product 08734,Consoles Games,9.48
PROD08735,Bed Bath Table Product 08735,Bed Bath Table,129.9
PROD08736,Musical Instruments Product 08736,Musical Instruments,739.9
PROD08737,Furniture Decor Product 08737,Furniture Decor,124.9
PROD08738,Housewares Product 08738,Housewares,199.9
PROD08739,Sports Leisure Product 08739,Sports Leisure,139.2
PROD08740,Signaling And Security Product 08740,Signaling And Security,5.5
PROD08741,Garden Tools Product 08741,Garden Tools,32.9
PROD08742,Health Beauty Product 08742,Health Beauty,139.65
PROD08743,Furniture Decor Product 08743,Furniture Decor,73.5
PROD08744,Construction Tools Lights Product 08744,Construction Tools Lights,40.0
PROD08745,Sports Leisure Product 08745,Sports Leisure,73.8
PROD08746,Health Beauty Product 08746,Health Beauty,110.0
PROD08747,Health Beauty Product 08747,Health Beauty,397.45
PROD08748,Telephony Product 08748,Telephony,42.5
PROD08749,Fashion Shoes Product 08749,Fashion Shoes,35.9
PROD08750,Bed Bath Table Product 08750,Bed Bath Table,39.97
PROD08751,Sports Leisure Product 08751,Sports Leisure,599.0
PROD08752,Bed Bath Table Product 08752,Bed Bath Table,69.9
PROD08753,Furniture Decor Product 08753,Furniture Decor,139.2
PROD08754,Computers Accessories Product 08754,Computers Accessories,49.9
PROD08755,Bed Bath Table Product 08755,Bed Bath Table,25.54
PROD08756,Toys Product 08756,Toys,129.89
PROD08757,Housewares Product 08757,Housewares,21.45
PROD08758,Furniture Decor Product 08758,Furniture Decor,31.0
PROD08759,Furniture Decor Product 08759,Furniture Decor,39.99
PROD08760,Sports Leisure Product 08760,Sports Leisure,99.99
PROD08761,Garden Tools Product 08761,Garden Tools,16.17
PROD08762,Watches Gifts Product 08762,Watches Gifts,99.0
PROD08763,Housewares Product 08763,Housewares,160.0
PROD08764,Costruction Tools Garden Product 08764,Costruction Tools Garden,118.0
PROD08765,Stationery Product 08765,Stationery,99.0
PROD08766,Housewares Product 08766,Housewares,95.74
PROD08767,Bed Bath Table Product 08767,Bed Bath Table,1740.0
PROD08768,Stationery Product 08768,Stationery,159.0
PROD08769,Bed Bath Table Product 08769,Bed Bath Table,133.0
PROD08770,Housewares Product 08770,Housewares,59.99
PROD08771,Health Beauty Product 08771,Health Beauty,184.6
PROD08772,Perfumery Product 08772,Perfumery,39.99
PROD08773,Toys Product 08773,Toys,89.9
PROD08774,Fashion Bags Accessories Product 08774,Fashion Bags Accessories,165.0
PROD08775,Toys Product 08775,Toys,104.94
